画像番号	既存DBでのカテゴリに基づく正解	質問文	画像のリンク	選択肢	回答1	回答者1ID	回答2	回答者2ID		回答1(鬼/人)	回答1の正(1)誤(0)	回答2(鬼/人)	回答2の正(1)誤(0)	正答率	二者の回答の一致(1)不一致(0)
318	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00010.tif/1648,1027,365,365/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1231452649	悲しんだ人	1231233256		人	1	人	1	1	1
319	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-200-3-3/tif/3_004.tif/1244,762,1296,850/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1231452649	怒った鬼	1231233256		鬼	1	鬼	1	1	0
320	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00010.tif/1974,1217,379,379/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った人	1231452649	悲しんだ人	1231233256		人	1	人	1	1	0
321	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-145-3-3/tif/3_005.tif/2343,1144,357,328/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229331322	怒った鬼	1231531137		鬼	1	鬼	1	1	1
322	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013162/05/RB00013162_00125_0.ptif/1739,1794,117,132/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229331322	悲しんだ鬼	1231531137		鬼	0	鬼	0	0	0
323	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-145-3-3/tif/3_007.tif/1023,590,450,298/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229331322	笑った鬼	1231531137		鬼	1	鬼	1	1	0
324	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021075/200021075_00024.tif/2144,1540,184,216/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1229331322	笑った人	1231531137		人	1	人	1	1	1
325	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-200-3-3/tif/3_007.tif/1193,1240,419,360/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229331322	悲しんだ鬼	1231531137		鬼	1	鬼	1	1	0
326	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00010.tif/2903,1219,385,385/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った人	1229331322	笑った人	1231531137		人	1	人	1	1	0
327	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-200-3-3/tif/3_008.tif/3680,1570,276,302/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った人	1229331322	悲しんだ人	1231531137		人	0	人	0	0	0
328	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013162/05/RB00013162_00129_0.ptif/3963,1680,107,134/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229331322	笑った人	1231531137		鬼	0	人	1	0.5	0
329	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-200-3-3/tif/3_008.tif/1760,1993,476,432/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1229331322	悲しんだ鬼	1231531137		鬼	1	鬼	1	1	1
330	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013162/04/RB00013162_00111_0.ptif/4582,1436,116,116/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229331322	悲しんだ人	1231531137		鬼	0	人	1	0.5	0
331	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-200-3-3/tif/3_008.tif/425,1010,325,248/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1231346816	悲しんだ人	1229005533		鬼	1	人	0	0.5	0
332	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00010.tif/3584,1451,249,249/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った人	1231346816	悲しんだ鬼	1229005533		人	1	鬼	0	0.5	0
333	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-200-3-3/tif/3_008.tif/42,1428,363,296/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1231346816	怒った鬼	1229005533		鬼	1	鬼	1	1	1
334	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013162/02/RB00013162_00042_0.ptif/4141,2277,99,131/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1231346816	笑った鬼	1229005533		人	1	鬼	0	0.5	0
335	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-200-3-3/tif/3_008.tif/4523,1732,264,268/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1231346816	笑った鬼	1229005533		鬼	1	鬼	1	1	1
336	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00010.tif/3868,2850,374,374/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1231346816	悲しんだ人	1229005533		人	1	人	1	1	1
337	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-145-3-3/tif/3_009.tif/3792,1575,158,179/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1231346816	悲しんだ鬼	1229005533		鬼	1	鬼	1	1	0
338	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013182/01/RB00013182_00013_0.ptif/1503,2089,103,130/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1231346816	怒った人	1229005533		鬼	0	人	1	0.5	0
339	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-145-3-3/tif/3_009.tif/3149,759,289,179/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1231346816	悲しんだ鬼	1229005533		鬼	1	鬼	1	1	0
340	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00012.tif/3412,3290,346,346/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1231346816	笑った鬼	1229005533		人	1	鬼	0	0.5	0
341	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-145-3-3/tif/3_009.tif/2733,1407,257,267/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1228418868	笑った鬼	1230837338		鬼	1	鬼	1	1	1
342	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013182/01/RB00013182_00008_0.ptif/1348,2812,106,142/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1228418868	怒った人	1230837338		鬼	0	人	1	0.5	0
343	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-145-3-3/tif/3_009.tif/1555,954,208,191/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1228418868	怒った鬼	1230837338		鬼	1	鬼	1	1	0
344	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021075/200021075_00029.tif/1924,1246,216,196/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1228418868	笑った人	1230837338		人	1	人	1	1	1
345	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-145-3-3/tif/3_009.tif/1480,1213,174,241/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1228418868	怒った鬼	1230837338		人	0	鬼	1	0.5	0
346	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013536/RB00013536_00020_0.ptif/1585,475,46,62/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1228418868	怒った人	1230837338		鬼	0	人	1	0.5	0
347	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-200-3-3/tif/3_009.tif/2539,1796,382,256/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1228418868	悲しんだ鬼	1230837338		人	0	鬼	1	0.5	0
348	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/834,3590,396,396/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1228418868	笑った人	1230837338		人	1	人	1	1	1
349	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-70-3-3/tif/3_010.tif/291,740,732,656/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1228418868	悲しんだ鬼	1230837338		鬼	1	鬼	1	1	0
350	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/1075,3462,434,434/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1228418868	悲しんだ人	1230837338		人	1	人	1	1	1
351	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-200-3-3/tif/3_011.tif/2578,1189,394,275/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229388863	笑った鬼	1230539709		鬼	1	鬼	1	1	0
352	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013536/RB00013536_00020_0.ptif/1234,410,73,75/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1229388863	悲しんだ人	1230539709		人	1	人	1	1	1
353	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-200-3-3/tif/3_011.tif/2235,779,409,351/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1229388863	笑った鬼	1230539709		鬼	1	鬼	1	1	0
354	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/1332,3591,425,425/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1229388863	悲しんだ人	1230539709		人	1	人	1	1	0
355	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-200-3-3/tif/3_011.tif/106,1331,304,315/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1229388863	笑った鬼	1230539709		鬼	1	鬼	1	1	1
356	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/1487,4604,380,380/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1229388863	笑った人	1230539709		人	1	人	1	1	0
357	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-200-3-3/tif/3_011.tif/3336,940,393,326/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1229388863	笑った鬼	1230539709		鬼	1	鬼	1	1	0
358	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013499/RB00013499_00012_0.ptif/2193,1150,127,106/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った人	1229388863	悲しんだ人	1230539709		人	1	人	1	1	0
359	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-200-3-3/tif/3_012.tif/1082,1555,340,313/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1229388863	笑った鬼	1230539709		鬼	1	鬼	1	1	0
360	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/2123,4194,358,358/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1229388863	悲しんだ人	1230539709		人	1	人	1	1	1
361	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-145-3-3/tif/3_015.tif/2490,1330,294,260/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229258080	怒った鬼	1229339666		鬼	1	鬼	1	1	1
362	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013499/RB00013499_00010_0.ptif/1809,1055,107,115/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った人	1229258080	悲しんだ鬼	1229339666		人	1	鬼	0	0.5	0
363	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-70-3-3/tif/3_015.tif/1715,360,656,568/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229258080	怒った鬼	1229339666		鬼	1	鬼	1	1	1
364	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021075/200021075_00038.tif/2067,1878,172,200/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1229258080	悲しんだ人	1229339666		人	1	人	1	1	0
365	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-70-3-3/tif/3_019.tif/2249,738,355,238/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1229258080	笑った鬼	1229339666		鬼	1	鬼	1	1	1
366	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/2477,3969,379,379/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1229258080	笑った人	1229339666		人	1	人	1	1	1
367	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-70-3-3/tif/3_019.tif/4014,1564,314,284/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1229258080	笑った鬼	1229339666		鬼	1	鬼	1	1	1
368	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013599/01/RB00013599_00011_0.ptif/1510,729,222,203/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った人	1229258080	怒った鬼	1229339666		人	1	鬼	0	0.5	0
369	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-70-3-3/tif/3_019.tif/216,620,344,272/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1229258080	怒った鬼	1229339666		鬼	1	鬼	1	1	0
370	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/3442,4623,265,265/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1229258080	悲しんだ人	1229339666		人	1	人	1	1	0
371	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-70-3-3/tif/3_020.tif/1109,789,327,224/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1230581166	笑った鬼	1229842572		鬼	1	鬼	1	1	0
372	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/3099,3696,468,468/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った人	1230581166	笑った鬼	1229842572		人	1	鬼	0	0.5	0
373	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-70-3-3/tif/3_020.tif/1367,496,384,276/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1230581166	悲しんだ鬼	1229842572		鬼	1	鬼	1	1	0
374	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013189/RB00013189_00006_0.ptif/2649,2623,164,201/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1230581166	悲しんだ鬼	1229842572		鬼	0	鬼	0	0	1
375	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-70-3-3/tif/3_020.tif/939,555,220,206/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1230581166	笑った人	1229842572		鬼	1	人	0	0.5	0
376	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/3461,3390,263,263/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1230581166	悲しんだ鬼	1229842572		鬼	0	鬼	0	0	1
377	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-70-3-3/tif/3_020.tif/1137,1138,292,150/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1230581166	怒った人	1229842572		鬼	1	人	0	0.5	0
378	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013189/RB00013189_00006_0.ptif/2342,2692,164,201/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1230581166	怒った人	1229842572		鬼	0	人	1	0.5	0
379	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-200-3-3/tif/3_021.tif/3719,2052,425,374/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1230581166	悲しんだ鬼	1229842572		鬼	1	鬼	1	1	1
380	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/3623,2857,415,415/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1230581166	怒った人	1229842572		鬼	0	人	1	0.5	0
381	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-200-3-3/tif/3_024.tif/2716,1538,336,390/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1230113414	悲しんだ人	1229022113		鬼	1	人	0	0.5	0
382	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013169/04/RB00013169_00088_0.ptif/2432,2107,92,113/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1230113414	悲しんだ鬼	1229022113		鬼	0	鬼	0	0	0
383	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-200-3-3/tif/3_025.tif/2624,1404,428,376/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1230113414	笑った鬼	1229022113		鬼	1	鬼	1	1	1
384	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021075/200021075_00038.tif/2198,1986,168,174/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1230113414	笑った人	1229022113		人	1	人	1	1	1
385	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-70-3-3/tif/3_027.tif/4048,1625,310,331/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1230113414	笑った鬼	1229022113		鬼	1	鬼	1	1	0
386	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/3875,2840,376,376/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1230113414	笑った人	1229022113		人	1	人	1	1	1
387	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-70-3-3/tif/3_027.tif/2845,686,375,368/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1230113414	怒った鬼	1229022113		鬼	1	鬼	1	1	0
388	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013169/04/RB00013169_00094_0.ptif/1098,2055,141,119/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1230113414	悲しんだ鬼	1229022113		鬼	0	鬼	0	0	0
389	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-70-3-3/tif/3_031.tif/2996,378,238,260/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1230113414	悲しんだ鬼	1229022113		鬼	1	鬼	1	1	1
390	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/3874,3156,492,492/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1230113414	悲しんだ人	1229022113		人	1	人	1	1	0
391	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-70-3-3/tif/3_031.tif/3754,762,316,280/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229042105	怒った鬼	1226152771		鬼	1	鬼	1	1	1
392	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013169/04/RB00013169_00090_0.ptif/1420,2022,142,150/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229042105	悲しんだ鬼	1226152771		鬼	0	鬼	0	0	0
393	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-70-3-3/tif/3_031.tif/4167,1587,263,277/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1229042105	笑った鬼	1226152771		鬼	1	鬼	1	1	0
394	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/2106,4183,377,377/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1229042105	悲しんだ人	1226152771		人	1	人	1	1	0
395	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-70-3-3/tif/3_031.tif/2059,400,206,210/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1229042105	悲しんだ鬼	1226152771		鬼	1	鬼	1	1	1
